corridor,event_count,ema_risk,closure_prob,severity_input
non-corridor,2125,42.68333093876635,0.10108133521391631,23.144319378543003
non-corridor,2126,40.789122136242355,0.10103383458646617,23.741242913526392
non-corridor,2127,39.794499545430284,0.10098637858149366,30.84289622812168
non-corridor,2128,41.36504959088725,0.10093896713615023,55.50000000000001
tumkur road,339,53.02140900493505,0.03225806451612903,68.43479718404292
bellary road 1,433,55.01850773274299,0.06206896551724138,67.1162533705851
non-corridor,2129,40.142837664152054,0.10089160018770531,29.14293032353526
non-corridor,2130,38.93811959878266,0.10084427767354597,28.095657010458154
non-corridor,2131,38.628597261716564,0.10079699953117674,35.84289622812168
non-corridor,2132,39.56962828388739,0.10121836925960637,48.0389074834248
non-corridor,2133,42.71266545549865,0.10163934426229508,71.00000000000001
non-corridor,2134,41.293647605847646,0.10159176029962547,28.52248695898855
bellary road 1,434,55.45387545129858,0.06422018348623854,59.3721849182989
non-corridor,2135,40.748572468075054,0.10154422087037904,35.84289622812168
non-corridor,2136,42.223715221267554,0.10149672591206735,55.50000000000001
irr(thanisandra road),57,42.13286128678597,0.11864406779661017,40.805395550455366
mysore road,523,60.575376786183966,0.08952380952380952,64.88015420717399
bannerghata road,140,42.74926616355382,0.028169014084507043,39.85291870223006
non-corridor,2137,42.48944415679848,0.10144927536231885,44.881004576576814
bellary road 1,435,58.79822977676879,0.06636155606407322,88.89741870600068
cbd 1,16,42.151885956795724,0.1111111111111111,35.18140211598798
non-corridor,2138,45.79049974111864,0.10186915887850467,75.5
orr east 1,166,48.369810492066726,0.08928571428571429,63.54495748788067
non-corridor,2139,46.56926576395603,0.102288650163475,53.57815996949257
non-corridor,2140,45.4966288103726,0.10224089635854341,35.84289622812168
west of chord road,107,49.19715201216797,0.08256880733944955,67.48608783104257
bellary road 2,316,46.68500188995875,0.03459119496855346,47.02626867197016
non-corridor,2141,48.646965929335344,0.1026598226784881,77.0
non-corridor,2142,47.268188494490715,0.10261194029850747,34.859191580889075
non-corridor,2143,48.09136964504165,0.10256410256410256,55.50000000000001
orr east 2,124,44.05933362717268,0.023809523809523808,45.2758734172284
non-corridor,2144,50.98223268053749,0.10298229263746506,77.0
non-corridor,2145,53.576711737925116,0.10340009315323707,76.92702325441371
non-corridor,2146,51.287099784132785,0.10335195530726257,30.680592200001783
non-corridor,2147,51.85838980571951,0.10330386226151698,57.00000000000001
non-corridor,2148,50.019957100807986,0.10325581395348837,33.47406275660422
mysore road,524,59.34014415109514,0.08935361216730038,48.22305043529567
non-corridor,2149,48.60225101353936,0.10320781032078104,35.84289622812168
bellary road 1,436,57.69243829250415,0.06621004566210045,47.74031493412235
mysore road,525,58.22843477951519,0.08918406072106262,48.22305043529567
bellary road 1,437,56.697225956665974,0.06605922551252848,47.74031493412235
bellary road 1,438,55.801534854411614,0.0659090909090909,47.74031493412235
bellary road 2,317,46.719128568159896,0.034482758620689655,47.02626867197016
irr(thanisandra road),58,43.04897876013509,0.11666666666666667,51.29403602027723
non-corridor,2150,47.32631553499759,0.10315985130111524,35.84289622812168
bellary road 1,439,54.99541286238269,0.06575963718820861,47.74031493412235
orr east 2,125,43.47159284271903,0.023622047244094488,38.18192578263616
orr east 2,126,45.2270651373945,0.0234375,61.026315789473685
non-corridor,2151,46.84982729380007,0.10311193683232699,42.56143312302236
non-corridor,2152,45.549134187232234,0.10306406685236769,33.842896228121674
tumkur road,340,52.447037445658005,0.03216374269005848,47.27769341216459
non-corridor,2153,48.69422076850901,0.10348027842227378,77.0
orr east 2,127,46.186263134885984,0.023255813953488372,54.81904511230938
orr east 2,128,48.17026840034475,0.023076923076923078,66.02631578947368
non-corridor,2154,47.40908831447028,0.10343228200371057,35.84289622812168
bellary road 2,318,45.78751224849336,0.034375,37.402965371494446
orr north 1,191,45.337183701130115,0.07253886010362694,43.3707147021299
non-corridor,2155,46.25246910583542,0.1033843300880853,35.84289622812168
non-corridor,2156,45.21151181806404,0.10333642261353104,35.84289622812168
hosur road,240,46.561609195870346,0.05371900826446281,44.916151154409654
old madras road,181,45.50745858838523,0.0273224043715847,39.767586532322795
non-corridor,2157,45.735203287108746,0.1032885595182955,50.448426508511105
non-corridor,2158,48.86168295839788,0.1037037037037037,77.0
tumkur road,341,51.930103042308666,0.03206997084548105,47.27769341216459
non-corridor,2159,47.55207065752634,0.1036557149467839,35.76555994968252
non-corridor,2160,48.49686359177371,0.1036077705827937,57.00000000000001
magadi road,167,45.575728986659264,0.05917159763313609,46.57705646948943
bellary road 1,440,56.864671170420614,0.06787330316742081,73.6879959427619
tumkur road,342,52.1524576090368,0.03197674418604651,54.153648709589994
non-corridor,2161,49.23146685540851,0.10402219140083217,55.84289622812169
bellary road 1,441,58.06794592397862,0.06772009029345373,68.89741870600068
west of chord road,108,48.9103352168676,0.08181818181818182,46.328984059164256
bellary road 1,442,59.150893202180825,0.06756756756756757,68.89741870600068
bellary road 1,443,60.125545752562815,0.06741573033707865,68.89741870600068
bellary road 1,444,61.0027330479066,0.06726457399103139,68.89741870600068
non-corridor,2162,52.008320169867666,0.1044362292051756,77.0
non-corridor,2163,51.88967601560841,0.10438799076212471,50.821878627275105
cbd 1,17,41.285333092907095,0.10526315789473684,33.48635731790943
non-corridor,2164,51.30070841404757,0.10433979686057249,46.0
mysore road,526,60.39360672228108,0.09090909090909091,79.88015420717399
non-corridor,2165,50.33778835910302,0.10429164743885556,41.67150786460212
orr east 2,129,47.865162762069815,0.022900763358778626,45.119212017595366
non-corridor,2166,49.90400952319272,0.10424354243542436,46.0
non-corridor,2167,47.82955135047386,0.10419548178884279,29.15942779600409
non-corridor,2168,47.79659621542647,0.10414746543778802,47.5
mysore road,527,62.79226147077037,0.09262759924385633,84.38015420717399
non-corridor,2169,46.10122621669599,0.1040994933210502,30.84289622812168
orr north 1,192,45.195316757045404,0.07216494845360824,43.91851426028293
non-corridor,2170,48.6911035950264,0.10451197053406998,72.0
non-corridor,2171,46.90628285833593,0.10446387482742751,30.84289622812168
non-corridor,2172,45.34945119779245,0.10441582336706531,31.33796625290106
non-corridor,2173,46.04567303513267,0.10482758620689656,52.31166957119472
non-corridor,2174,46.38770551693234,0.1052389705882353,49.465997853129295
cbd 2,79,49.48738218797798,0.09876543209876543,36.263855751787546
bannerghata road,141,41.88537817071598,0.027972027972027972,34.110386235175426
bannerghata road,142,41.01205323130243,0.027777777777777776,33.15212877658048
tumkur road,343,51.16498118934958,0.03188405797101449,42.27769341216459
west of chord road,109,47.58638186929602,0.08108108108108109,35.67080174115178
bannerghata road,143,40.28556249084722,0.027586206896551724,33.74714582675033
non-corridor,2175,46.94893496523911,0.10519062930638494,52.0
non-corridor,2176,45.338331091527365,0.10514233241505969,30.84289622812168
mysore road,528,62.951050744410736,0.09245283018867924,64.38015420717399
non-corridor,2177,43.88878760518679,0.10509407985314365,30.84289622812168
non-corridor,2178,42.308372780613986,0.10504587155963303,28.08463935945872
bellary road 1,445,60.592183346566145,0.06711409395973154,56.89723603450202
orr north 1,193,44.84153631997603,0.07179487179487179,41.657512386351655
old madras road,182,44.866147410697685,0.02717391304347826,39.09434681150984
non-corridor,2179,43.98514591069271,0.10545621274644658,59.07610408140119
orr east 1,167,48.27279204943316,0.08875739644970414,47.39962606573099
non-corridor,2180,42.3953380791533,0.10540788267644363,28.0870675952986
mysore road,529,63.36752579166597,0.09416195856873823,67.11580121696304
mysore road,530,65.46878863321677,0.09586466165413533,84.38015420717399
non-corridor,2181,43.55842359227498,0.10581768208886853,54.02619321037007
hosur road,241,46.163037742881585,0.053497942386831275,42.575894665982666
non-corridor,2182,45.54263736593226,0.10622710622710622,63.40056132884773
non-corridor,2183,44.558409495637996,0.10617848970251716,35.700358662989686
non-corridor,2184,43.18685816888636,0.10612991765782251,30.84289622812168
magadi road,168,44.28834022034755,0.058823529411764705,32.7018413235421
magadi road,169,43.79388014753085,0.05847953216374269,39.34373949218053
non-corridor,2185,41.95246197480989,0.10608139003200731,30.84289622812168
west of chord road,110,46.960642088282846,0.08035714285714286,41.328984059164256
mysore road,531,63.24421481342467,0.09568480300187618,43.22305043529567
non-corridor,2186,40.841505400141074,0.10603290676416818,30.84289622812168
non-corridor,2187,39.84164448293913,0.10598446779351302,30.84289622812168
magadi road,170,43.78807722615782,0.05813953488372093,43.7358509338005
mysore road,532,63.00021762391872,0.09737827715355805,60.80424291836523
tumkur road,344,50.21197239373677,0.031791907514450865,41.63489323322146
non-corridor,2188,39.30298001857628,0.10593607305936073,34.454999839310595
old airport road,61,46.43007640622433,0.07936507936507936,43.049529395578574
non-corridor,2189,38.83197163953082,0.10588772250114104,34.59289622812168
cbd 2,80,47.915194395547346,0.0975609756097561,33.76550426367167
cbd 2,81,46.43355755549567,0.0963855421686747,33.09882599503059
non-corridor,2190,38.033064098389914,0.10583941605839416,30.84289622812168
cbd 2,82,47.4160147399394,0.09523809523809523,56.258129399932955
orr north 2,167,44.17964880769347,0.05917159763313609,44.54353317079685
orr north 2,168,44.39220869937325,0.058823529411764705,46.305247724491274
non-corridor,2191,37.62901985066498,0.10579115367077063,33.99262162114054
non-corridor,2192,36.95040748841065,0.105742935278031,30.84289622812168
non-corridor,2193,38.15536673956958,0.10569476082004556,49.0
non-corridor,2194,38.27710661747224,0.10564663023679417,39.372765518596154
hennur main road,79,45.64861019140095,0.037037037037037035,43.4281804716959
non-corridor,2195,41.07486801281229,0.10605370960400547,66.25472057087275
non-corridor,2196,42.667381211531065,0.10600545950864422,57.00000000000001
non-corridor,2197,44.100643090377964,0.10595725329695316,57.00000000000001
mysore road,533,61.49103433876074,0.09719626168224299,47.90838477233892
bellary road 1,446,59.30699650532177,0.06696428571428571,47.74031493412235
tumkur road,345,49.353959404998626,0.03170028818443804,41.63184250635532
non-corridor,2198,44.1131986243789,0.10590909090909091,44.226198430387306
non-corridor,2199,46.138278763065586,0.10631531122217174,64.36400001124572
non-corridor,2200,47.7748956051956,0.1067211625794732,62.504447184365766
mysore road,534,60.34013177353838,0.09701492537313433,49.9820086865371
bellary road 1,447,58.15032834820183,0.066815144766147,47.74031493412235
old airport road,62,46.43337709070486,0.078125,46.4630832510296
non-corridor,2201,48.31579910510158,0.10667271901951884,53.183930604255416
non-corridor,2202,46.5685088174036,0.10662431941923775,30.84289622812168
non-corridor,2203,47.37094755847541,0.10702947845804989,54.59289622812168
non-corridor,2204,45.674544052128184,0.10698096101541252,30.406912495003102
non-corridor,2205,44.191379269727534,0.10693248753964658,30.84289622812168
mysore road,535,58.73220466284628,0.09683426443202979,44.26086066661734
non-corridor,2206,43.35653096556695,0.1068840579710145,35.84289622812168
orr east 2,130,47.71556768762237,0.022727272727272728,46.369212017595366
non-corridor,2207,42.60516749182243,0.10683567224988683,35.84289622812168
non-corridor,2208,41.880309083915336,0.10678733031674208,35.356583412751526
non-corridor,2209,41.276567798335975,0.10673903211216644,35.84289622812168
bellary road 1,448,57.10932700679389,0.06666666666666667,47.74031493412235
orr north 1,194,45.023133926613596,0.07142857142857142,46.657512386351655
non-corridor,2210,41.95266405662752,0.10669077757685352,48.037530381251344
orr north 1,195,45.186571772587406,0.07106598984771574,46.657512386351655
bellary road 1,449,56.17242579952674,0.06651884700665188,47.74031493412235
orr east 2,131,49.3966424978075,0.022556390977443608,64.52631578947368
orr north 2,169,44.60734114651561,0.05847953216374269,46.54353317079684
non-corridor,2211,41.51668727377694,0.10664256665160415,37.592896228121674
orr west 1,121,46.672930384482044,0.032520325203252036,43.63650327766845
non-corridor,2212,42.13601664282429,0.10659439927732611,47.709980964250384
non-corridor,2213,43.38170460135403,0.10699774266365689,54.59289622812168
old madras road,183,44.362758306654726,0.02702702702702703,39.83225637026802
non-corridor,2214,42.12782376403079,0.1069494584837545,30.84289622812168
non-corridor,2215,40.99933101043989,0.10690121786197564,30.84289622812168
orr north 1,196,46.52561037935131,0.07575757575757576,58.57695784022645
west of chord road,111,46.39747628537099,0.07964601769911504,41.328984059164256
mysore road,536,57.18128924009122,0.09665427509293681,43.22305043529567
non-corridor,2216,42.88368753220807,0.1073038773669973,59.84289622812168
orr north 1,197,48.41380058005135,0.08040201005025126,65.40751238635167
non-corridor,2217,41.23171740438526,0.10725552050473186,26.36398625397994
bannerghata road,144,40.006069195844695,0.0273972602739726,37.49062954082197
non-corridor,2218,39.665177909022866,0.10720720720720721,25.566322450761326
non-corridor,2219,38.452215938339656,0.10715893741557857,27.535558202190767
non-corridor,2220,37.88932946438932,0.10711071107110712,32.82335119883624
tumkur road,346,48.08580602757336,0.031609195402298854,36.672425630745934
airport new south road,54,46.659603968175745,0.08928571428571429,40.98369408263057
hosur road,242,45.71952509995404,0.05327868852459016,41.7279113136061
mysore road,537,55.75725787807253,0.09647495361781076,42.94097561990436
non-corridor,2221,39.94465869253575,0.10751237067026541,58.44262174585359
mysore road,538,58.46954751098268,0.09814814814814815,82.88015420717399
non-corridor,2222,39.409482446094344,0.10746402877697842,34.59289622812168
